
ª–
±–
MerchantId,MerchantCampaignName,DateCreated,DateModified,SKU,Name,Category,Description,Url,OriginalUrl,Image,Image50,Image100,Image120,Image200,Image300,Image400,Price,Brand,Colour,Currency,DeliveryCost,DeliveryTime,Features,Gender,Genre,Keywords,ContentRating,ModelNumber,Platform,PriceRrp,PriceSale,PromoText,Size,StockLevel,SubCategory,Custom1,Custom2,Custom3,Custom4
27280,Bohemian Traders,2017-01-20 00:41:08.210,2019-08-30 01:27:20.463,861,High Waisted Skinny Jean in Black,Apparel &amp; Accessories &gt; Clothing &gt; Pants,"If you love our best selling Distressed Skinny Jean, you&#039;ll love these. Higher in the rise for that all important slim silhouette and lean through the leg to keep your look sleek.  Outfit 1: White Oversized Deep V Tee. Model wears size 26.  Outfit 2: Turmeric Deep V Mini Dress and The Maddie Sunny. Model wears size 34.  Outfit 3: White Oversized Deep V Tee and Black Blazer. Model wears size 26.  Outfit 4: Raspberry Yacht Maxi. Model wears size 26.      - high rise  - zippered fly  - classic five pocket styling  - 8oz denim with 2% spandex  - size for a snug fit  - designed to fade  - slash feature to knee  - tapers through leg  - cold machine wash  - model is 177cm and wears size 28  - curve model is 172cm tall and wears size 32    ",https://t.cfjump.com/48174/p/34184544,https://bohemiantraders.com/high-waisted-skinny-jean-in-black/,https://c.cfjump.com/Products/27280/34184544.jpg,https://c.cfjump.com/Products/27280/34184544@50x50.jpg,https://c.cfjump.com/Products/27280/34184544@100x100.jpg,https://c.cfjump.com/Products/27280/34184544@120x120.jpg,https://c.cfjump.com/Products/27280/34184544@200x200.jpg,https://c.cfjump.com/Products/27280/34184544@300x300.jpg,https://c.cfjump.com/Products/27280/34184544@400x400.jpg,79.95 AUD,,,,,,,,,,,BT-AW17D-01 BLACK,,,79.95 AUD,,,,,,,,
27280,Bohemian Traders,2017-01-20 00:41:08.210,2019-08-30 01:27:20.463,862,Mid-Rise Cropped Flare,Apparel &amp; Accessories &gt; Clothing &gt; Pants,"YES! You do need to jump on this seasons hottest trend - the Cropped Flare. Add our Mid Rise Cropped Flare to your collection today. Cut to skim and flatter with the perfect amount of stretch. Wear yours with ankle boots or Adidas, the choice is yours.  Outfit 1: White oversized Deep V Tee. Model wears size 26.  Outfit 2: White Oversized Deep V Tee, Gingham Laidback Shirt and The Maddie Sunny. Model wears size 26.  &amp;nbsp;      - mid rise  - cotton blend + 2% spandex  - cropped length with petite flare  - classic five pocket styling  - size for a snug fit  - zippered fly  - cold machine wash  - model is 177cm and wears size 28    ",https://t.cfjump.com/48174/p/34184545,https://bohemiantraders.com/mid-rise-cropped-flare/,https://c.cfjump.com/Products/27280/34184545.jpg,https://c.cfjump.com/Products/27280/34184545@50x50.jpg,https://c.cfjump.com/Products/27280/34184545@100x100.jpg,https://c.cfjump.com/Products/27280/34184545@120x120.jpg,https://c.cfjump.com/Products/27280/34184545@200x200.jpg,https://c.cfjump.com/Products/27280/34184545@300x300.jpg,https://c.cfjump.com/Products/27280/34184545@400x400.jpg,149 AUD,,,,,,,,,,,BT-AW17D-02,,,,,,,,,,,
27280,Bohemian Traders,2017-01-20 00:41:08.210,2019-08-24 01:28:41.387,866,Bohemian Traders White Denim Jacket,Apparel &amp; Accessories &gt; Clothing &gt; Pants,"NOTE: THIS IS A FINAL CLEARANCE ITEM  Your favourite Denim Jacket now comes in white! Add this classic to your collection and team with Blue Denim Jeans or colour block with White on White this season.  Outfit 1: White Oversized Deep V Tee and High Waisted Skinny Jean in Dark Wash. Model wears size small.  Outfit 2: Bohemian Traders Distressed Skinny Jean. Model wears size small.  Outfit 3: Classic Scoop Neck Dress in Tie Dye, Oceanic Tassel Earring and The Colleen Sunny. Model wears size x-large.  Outfit 4: White Oversized Deep V Tee and Floss Cotton Textured Pant. Model wears size x-small.      - washed white  - 10oz rigid denim  - boxy cut  - branded Bohemian Traders buttons  - four external pockets and two hidden within  - cold machine wash  - model wears size S  - curve model is 172cm tall and wears size large      Suits body shapes:  - small bust  - large bust  - small middle  - large middle  - long or short arms  Suit these occasions:  - casual &amp;amp; everyday  - travel &amp;amp; ...",https://t.cfjump.com/48174/p/34184548,https://bohemiantraders.com/bohemian-traders-white-denim-jacket/,https://c.cfjump.com/Products/27280/34184548.jpg,https://c.cfjump.com/Products/27280/34184548@50x50.jpg,https://c.cfjump.com/Products/27280/34184548@100x100.jpg,https://c.cfjump.com/Products/27280/34184548@120x120.jpg,https://c.cfjump.com/Products/27280/34184548@200x200.jpg,https://c.cfjump.com/Products/27280/34184548@300x300.jpg,https://c.cfjump.com/Products/27280/34184548@400x400.jpg,179 AUD,,,,,,,female,,,,BT-AW16-DJ1 WHITE,,,109.95 AUD,,,,,,,,
27280,Bohemian Traders,2017-08-04 01:05:39.643,2019-05-08 01:23:34.400,1005,Gingham Billow Sleeve Top,Apparel &amp; Accessories &gt; Clothing &gt; Shirts &amp; Tops,"Our Billow Sleeve Top is an effortless choice for balmy days - it feels soft against the skin and has a light and billowy silhouette to keep you cool. Crafted from soft as butter rayon, this gingham piece is embellished with playful tassel ties.  - Jax is a size 8 (D cup), 180cm tall and wears a S in our Gingham Billow Sleeve Top and a 28 in the Throwback Straight Leg Jean in White  Need help with your sizing? Click here.       - flattering cut  - tassel &amp;amp; tie drawstring waist  - delicate detailed neckline  - elasticated cuff to sleeve  - 100% rayon  - cold machine wash      Suits body shapes:  - tall / apple / athletic / apple /hourglass  Suit these occasions:  - cocktail hour / everyday / travel / special occasions  &amp;nbsp;  Wear With:  - Wear yours with denim cut-offs and box-white kicks at the weekend.  ",https://t.cfjump.com/48174/p/42558839,https://bohemiantraders.com/gingham-billow-sleeve-top/,https://c.cfjump.com/Products/27280/42558839.jpg,https://c.cfjump.com/Products/27280/42558839@50x50.jpg,https://c.cfjump.com/Products/27280/42558839@100x100.jpg,https://c.cfjump.com/Products/27280/42558839@120x120.jpg,https://c.cfjump.com/Products/27280/42558839@200x200.jpg,https://c.cfjump.com/Products/27280/42558839@300x300.jpg,https://c.cfjump.com/Products/27280/42558839@400x400.jpg,159 AUD,,,,,,,female,,,,BT-SS17-21A GINGHAM,,,,,,,,,,,
27280,Bohemian Traders,2017-08-04 01:05:39.643,2019-08-30 01:27:20.463,972,Classic Scoop Neck Dress in Black and White Stripe,Apparel &amp; Accessories &gt; Clothing &gt; Dresses,"Go back to basics with Bohemian Traders&amp;nbsp;Classic Scoop Neck Dress. This simple style has a loose silhouette and concealed pockets to the hip. Wear by day with fresh converse and by night with tan booties. It&amp;rsquo;s simple, just wear and repeat.  - Jax is a size 8 (D cup), 180cm tall and wears a S in our Classic Scoop Neck Dress in Black and White Stripe  Need help with your sizing? Click here.      - quality cotton blend  - scoop neck  - gentle hi-lo hem  - oversized fit  - discreet side pockets  - 66% polyester / 34% cotton  - cold machine wash    ",https://t.cfjump.com/48174/p/42558847,https://bohemiantraders.com/classic-scoop-neck-dress-in-black-and-white-stripe/,https://c.cfjump.com/Products/27280/42558847.jpg,https://c.cfjump.com/Products/27280/42558847@50x50.jpg,https://c.cfjump.com/Products/27280/42558847@100x100.jpg,https://c.cfjump.com/Products/27280/42558847@120x120.jpg,https://c.cfjump.com/Products/27280/42558847@200x200.jpg,https://c.cfjump.com/Products/27280/42558847@300x300.jpg,https://c.cfjump.com/Products/27280/42558847@400x400.jpg,139.95 AUD,,,,,,,female,,,,BT-SS18-H148 STRIPE,,,,,,,,,,,
27280,Bohemian Traders,2017-08-04 01:05:39.643,2019-08-05 01:23:12.840,993,Laidback Shirt in White,Apparel &amp; Accessories &gt; Clothing &gt; Shorts,"Cut from gorgeous 100% cotton for an oversized fit, this shirt features a scooped hemline that falls perfectly to create the ultimate wear-anywhere shirt.  - Jax is a size 8 (D cup), 180cm tall and wears a S in our Laidback Shirt in White and a 28 in the White Cut Off Denim Short  Need help with your sizing? Click here.      - long sleeve with one button to cuff  - flattering pleat detail to yoke  - 100% cotton  - button up to front with ties to neckline  - cold machine wash    ",https://t.cfjump.com/48174/p/42558852,https://bohemiantraders.com/laidback-shirt-in-white/,https://c.cfjump.com/Products/27280/42558852.jpg,https://c.cfjump.com/Products/27280/42558852@50x50.jpg,https://c.cfjump.com/Products/27280/42558852@100x100.jpg,https://c.cfjump.com/Products/27280/42558852@120x120.jpg,https://c.cfjump.com/Products/27280/42558852@200x200.jpg,https://c.cfjump.com/Products/27280/42558852@300x300.jpg,https://c.cfjump.com/Products/27280/42558852@400x400.jpg,139 AUD,,,,,,,female,,,,BT-SS17-17A WHITE,,,,,,,,,,,
27280,Bohemian Traders,2017-08-29 00:45:07.450,2019-08-30 01:27:20.463,1073,White Cut off Denim Short,Apparel &amp; Accessories &gt; Clothing &gt; Pants,"Bohemian Traders Cut Off shorts are crafted from soft, stretch free denim. This mid-rise pair has shredded patches that will fray further over time and is finished with polished silver studs. We especially like the extra length - a key trend this season.  - Jax is a size 8 (D cup), 180cm tall and wears a 28 in the White Cut off Denim Short and a S in the Crew Neck Tee in White- Fiona is a size 16 (D cup), 181cm tall and wears a 32 in our White Cut off Denim Short and an XL the Classic Swing Tee in Stripe  Need help with your sizing? Click here.      - mid-rise  - perfect length  - zippered fly  - classic five pocket styling  - designed to fade  - distressing to wear  - washed individually may result in colour difference  - 100% cotton  - cold machine wash  - model is 177cm and wears size 28  - curve model is 172cm tall and wears size 32    ",https://t.cfjump.com/48174/p/43363180,https://bohemiantraders.com/white-cut-off-denim-short/,https://c.cfjump.com/Products/27280/43363180.jpg,https://c.cfjump.com/Products/27280/43363180@50x50.jpg,https://c.cfjump.com/Products/27280/43363180@100x100.jpg,https://c.cfjump.com/Products/27280/43363180@120x120.jpg,https://c.cfjump.com/Products/27280/43363180@200x200.jpg,https://c.cfjump.com/Products/27280/43363180@300x300.jpg,https://c.cfjump.com/Products/27280/43363180@400x400.jpg,79 AUD,,,,,,,,,,,BT-SS17-41 WHITE,,,,,,,,,,,
27280,Bohemian Traders,2017-08-29 00:45:07.450,2019-08-23 01:27:11.763,1075,Dark Blue Denim Short,Apparel &amp; Accessories &gt; Clothing &gt; Pants,"Our classic Denim Short has a cool, boy-borrowed fit. An off-duty essential, this garment dyed dark wash pair is made from blue denim and has perfectly placed distressing. We&#039;ll be wearing ours to the beach with slides all summer.  Outfit 1: White Oversized Deep V Tee. Model wears size 26.  Outift 2: White Oversized Deep V Tee and The Emily Sunny. Model wears size 32.  Outfit 3: White Oversized Deep V Tee, The Emily Sunny and Navy Blazer. Model wears size 26.      - mid-rise  - zippered fly  - classic five pocket styling  - designed to fade  - distressing to wear  - washed individually may result in colour difference  - 100% cotton  - cold machine wash  - model is 177cm and wears size 28  - curve model is 172cm tall and wears size 32    ",https://t.cfjump.com/48174/p/43363183,https://bohemiantraders.com/dark-blue-denim-short/,https://c.cfjump.com/Products/27280/43363183.jpg,https://c.cfjump.com/Products/27280/43363183@50x50.jpg,https://c.cfjump.com/Products/27280/43363183@100x100.jpg,https://c.cfjump.com/Products/27280/43363183@120x120.jpg,https://c.cfjump.com/Products/27280/43363183@200x200.jpg,https://c.cfjump.com/Products/27280/43363183@300x300.jpg,https://c.cfjump.com/Products/27280/43363183@400x400.jpg,79 AUD,,,,,,,,,,,BT-SS17-70A,,,,,,,,,,,
27280,Bohemian Traders,2018-02-07 01:07:24.183,2019-01-10 01:23:14.073,1103,Quilted Cotton Waist Belt in Sand,Apparel &amp; Accessories &gt; Clothing,"NOTE: THIS IS A FINAL CLEARANCE ITEM Waist belts are one of the season&#039;s biggest trends so score a wardrobe win no matter the dress code with our Quilted Cotton Belt. Cut from a crisp cotton linen blend, this obi-style belt wraps around your waist and can be tied with a decorative knot at the front. Layer yours over dresses and blazers. Outfit 1: Winter Deep V Top and Indigo Wide leg Jean. Model wears size small.   - wide sash/p&amp;gt; - straight ends - 55% cotton / 45% linen - cold machine wash - model is 177cm and wears size S   Suits body shapes: - pear / tall / hourglass / petite / apple / athletic Suit these occasions: - casual / everyday / travel / resort wear &amp;nbsp; Wear With: - Accessorise this season with the sash. Perfect to wear over your Blazer to pull in the waist or at your hips for your denim. ",https://t.cfjump.com/48174/p/50754584,https://bohemiantraders.com/quilted-cotton-waist-belt-in-sand/,https://c.cfjump.com/Products/27280/50754584.jpg,https://c.cfjump.com/Products/27280/50754584@50x50.jpg,https://c.cfjump.com/Products/27280/50754584@100x100.jpg,https://c.cfjump.com/Products/27280/50754584@120x120.jpg,https://c.cfjump.com/Products/27280/50754584@200x200.jpg,https://c.cfjump.com/Products/27280/50754584@300x300.jpg,https://c.cfjump.com/Products/27280/50754584@400x400.jpg,49.95 AUD,,,,,,,female,,,,BT-AW18-05 SAND,,,19 AUD,,,,,,,,
27280,Bohemian Traders,2018-02-07 01:07:24.183,2019-01-10 01:23:14.073,1104,Quilted Cotton Waist Belt in Cinabar,Apparel &amp; Accessories &gt; Clothing Accessories,"Waist belts are one of the season&#039;s biggest trends so score a wardrobe win no matter the dress code with our Quilted Cotton Belt. Cut from a crisp cotton linen blend, this obi-style belt wraps around your waist and can be tied with a decorative knot at the front. Layer yours over dresses and blazers. Outfit 1: Winter Deep V Top and Indigo Wide leg Jean. Model wears size small.   - wide sash/p&amp;gt; - straight ends - 55% cotton / 45% linen - cold machine wash - model is 177cm and wears size S   Suits body shapes: - pear / tall / hourglass / petite / apple / athletic Suit these occasions: - casual / everyday / travel / resort wear &amp;nbsp; Wear With: - Accessorise this season with the sash. Perfect to wear over your Blazer to pull in the waist or at your hips for your denim. ",https://t.cfjump.com/48174/p/50754591,https://bohemiantraders.com/quilted-cotton-waist-belt-in-cinabar/,https://c.cfjump.com/Products/27280/50754591.jpg,https://c.cfjump.com/Products/27280/50754591@50x50.jpg,https://c.cfjump.com/Products/27280/50754591@100x100.jpg,https://c.cfjump.com/Products/27280/50754591@120x120.jpg,https://c.cfjump.com/Products/27280/50754591@200x200.jpg,https://c.cfjump.com/Products/27280/50754591@300x300.jpg,https://c.cfjump.com/Products/27280/50754591@400x400.jpg,49.95 AUD,,,,,,,female,,,,BT-AW18-05 CINABAR,,,19 AUD,,,,,,,,
27280,Bohemian Traders,2018-02-07 01:07:24.183,2019-08-05 01:23:12.840,1138,Laidback Shirt in Black,Apparel &amp; Accessories &gt; Clothing &gt; Shorts,"You can not get enough of the Laidback Shirt and neither can we. With the change of season comes a change of colour. Cut from gorgeous 100% cotton for an oversized fit, this shirt features a scooped hemline that falls perfectly to create the ultimate wear-anywhere shirt.  Outfit 1: High Waisted Skinny Jean in Light Wash. Model wears size small.  Outfit 2: Bohemian Traders Distressed Skinny. Model wears size large.  Outfit 3: Desert Rose Maxi Wrap Skirt. Model wears size small.  &amp;nbsp;      - long sleeve  - one button to cuff  - tassel and tie to neck opening  - self coloured tassel  - button down front closure  - 100% cotton  - cold gentle hand wash  - model is 177cm and wears size S      Suits body shapes:  - apple / pear / tall / athletic / hourglass / petite  Suit these occasions:  - everyday / casual / travel / resort / workwear  &amp;nbsp;  Wear With:  - A half tuck into our Classic Flare and wedges on our feet, we will be strutting down the sidewalk this season.  ",https://t.cfjump.com/48174/p/50754610,https://bohemiantraders.com/laidback-shirt-in-black/,https://c.cfjump.com/Products/27280/50754610.jpg,https://c.cfjump.com/Products/27280/50754610@50x50.jpg,https://c.cfjump.com/Products/27280/50754610@100x100.jpg,https://c.cfjump.com/Products/27280/50754610@120x120.jpg,https://c.cfjump.com/Products/27280/50754610@200x200.jpg,https://c.cfjump.com/Products/27280/50754610@300x300.jpg,https://c.cfjump.com/Products/27280/50754610@400x400.jpg,139 AUD,,,,,,,female,,,,BT-AW18-28 BLACK,,,,,,,,,,,
27280,Bohemian Traders,2018-02-23 01:09:44.770,2019-06-22 01:21:11.363,1168,Studded Skinny Jean,Apparel &amp; Accessories &gt; Clothing &gt; Pants,"We know you love the flattering cut of our Distressed Skinny Jeans so we&#039;ve given them a fresh update. Taking inspiration from classic Rock &amp;amp; Roll icons, the Studded Skinny Jeans are embellished with polished silver look studs. Made to sculpt and flatter, the tapered ankle grazing style is crated from flexible stretch denim. Team yours with our Black Extended Blazer for work or play.  Outfit 1: Winter Deep V Top. Model wears size 26.  Outfit 2: Striped Billow Sleeve Top. Model wears size 32.  &amp;nbsp;      - mid rise  - zippered fly  - classic five pocket styling  - cropped skinny jean  - designed to fade  - self coloured top stitching  - no distressing  - silver studds to ankle and calf  - 98% cotton / 2% spandex  - cold machine wash with like colours  - model is 177cm and wears size 26      Suits body shapes:  - petite / pear / tall / hourglass / athletic / apple  Suit these occasions:  - everyday / casual / resort / travel / special occasions  &amp;nbsp;  Wear With:  - Are you goin...",https://t.cfjump.com/48174/p/51448489,https://bohemiantraders.com/studded-skinny-jean/,https://c.cfjump.com/Products/27280/51448489.jpg,https://c.cfjump.com/Products/27280/51448489@50x50.jpg,https://c.cfjump.com/Products/27280/51448489@100x100.jpg,https://c.cfjump.com/Products/27280/51448489@120x120.jpg,https://c.cfjump.com/Products/27280/51448489@200x200.jpg,https://c.cfjump.com/Products/27280/51448489@300x300.jpg,https://c.cfjump.com/Products/27280/51448489@400x400.jpg,179 AUD,,,,,,,female,,,,BT-AW18-3007 STUD,,,,,,,,,,,
27280,Bohemian Traders,2018-02-23 01:09:44.770,2019-06-05 01:38:18.550,1164,Cropped Wide Leg Jean in Mid Wash,Apparel &amp; Accessories &gt; Clothing &gt; Pants,"The wide leg jeans is a key silhouette this season and it&#039;s time to join the movement. Cut from comfort first stretch blue denim, these jeans sit high on the waist and have an exaggerated wide-leg silhouette that falls above the ankle. Tuck in a blouse or T-shirt to showcase the tapered waistband.  Outfit 1: Winter Deep V Top. Model wears size 26.  Outfit 2: Bon Nuit Shirt in White. Model wears size 32.      - mid rise  - zippered fly  - four pocket styling  - wide leg  - designed to fade  - tan top stitching  - no distressing  - 98% cotton / 2% spandex  - cold gentle hand wash  - model is 177cm and wears size 26    ",https://t.cfjump.com/48174/p/51448490,https://bohemiantraders.com/cropped-wide-leg-jean-in-mid-wash/,https://c.cfjump.com/Products/27280/51448490.jpg,https://c.cfjump.com/Products/27280/51448490@50x50.jpg,https://c.cfjump.com/Products/27280/51448490@100x100.jpg,https://c.cfjump.com/Products/27280/51448490@120x120.jpg,https://c.cfjump.com/Products/27280/51448490@200x200.jpg,https://c.cfjump.com/Products/27280/51448490@300x300.jpg,https://c.cfjump.com/Products/27280/51448490@400x400.jpg,159 AUD,,,,,,,female,,,,BT-AW18-3006 MID,,,,,,,,,,,
27280,Bohemian Traders,2018-02-23 01:09:44.770,2019-08-06 01:22:18.453,1166,Maternity Jean in Dark Wash,Apparel &amp; Accessories &gt; Clothing &gt; Pants,"Changing shape as you do, Bohemian Traders Premium Maternity Jean provide comfort and support with a stretchy side panel for your next nine months and beyond. With the same look as all your other jeans you won&#039;t want to give them up once your baby is born!  Outfit 1: Winter Deep V Top. Model wears size 28.       - mid rise  - zippered fly  - four pocket styling  - skinny jean  - designed to fade  - tan top stitching  - distressing to knee  - 67% cotton / 15% viscose / 16% polyester / 2% spandex  - cold machine wash with like colours  - model is 177cm and wears size 26      Suits body shapes:  - apple / tall / athletic / hourglass / petite / pear  Suit these occasions:  - everyday / casual / resort / travel  &amp;nbsp;  Wear With:  - Wearing your Dark Wash Maternity Jeans out to drinks with the girls, slip into the Billow Sleeve Top in Polka and black boots and you&#039;ve got your self an outfit that will be turning heads.  ",https://t.cfjump.com/48174/p/51448492,https://bohemiantraders.com/maternity-jean-in-dark-wash/,https://c.cfjump.com/Products/27280/51448492.jpg,https://c.cfjump.com/Products/27280/51448492@50x50.jpg,https://c.cfjump.com/Products/27280/51448492@100x100.jpg,https://c.cfjump.com/Products/27280/51448492@120x120.jpg,https://c.cfjump.com/Products/27280/51448492@200x200.jpg,https://c.cfjump.com/Products/27280/51448492@300x300.jpg,https://c.cfjump.com/Products/27280/51448492@400x400.jpg,169 AUD,,,,,,,female,,,,BT-AW18-3004 DARK,,,,,,,,,,,
27280,Bohemian Traders,2018-02-23 01:09:44.770,2019-08-05 01:23:12.840,1167,Maternity Jean in Black,Apparel &amp; Accessories &gt; Clothing &gt; Pants,"Changing shape as you do, Bohemian Traders Premium Maternity Jean provide comfort and support with a stretchy side panel for your next nine months and beyond. With the same look as all your other jeans you won&#039;t want to give them up once your baby is born!  Outfit 1: Winter Deep V Top. Model wears size 28.       - mid rise  - zippered fly  - four pocket styling  - skinny jean  - designed to fade  - self coloured top stitching  - no distressing  - 67% cotton / 15% viscose / 16% polyester / 2% spandex  - cold machine wash with like colours  - model is 177cm and wears size 26      Suits body shapes:  - apple / tall / athletic / hourglass / petite / pear  Suit these occasions:  - everyday / casual / resort / travel  &amp;nbsp;  Wear With:  - Wearing your Black Maternity Jeans out to drinks with the girls, slip into the Billow Sleeve Top in Polka and black boots and you&#039;ve got your self an outfit that will be turning heads.  ",https://t.cfjump.com/48174/p/51448493,https://bohemiantraders.com/maternity-jean-in-black/,https://c.cfjump.com/Products/27280/51448493.jpg,https://c.cfjump.com/Products/27280/51448493@50x50.jpg,https://c.cfjump.com/Products/27280/51448493@100x100.jpg,https://c.cfjump.com/Products/27280/51448493@120x120.jpg,https://c.cfjump.com/Products/27280/51448493@200x200.jpg,https://c.cfjump.com/Products/27280/51448493@300x300.jpg,https://c.cfjump.com/Products/27280/51448493@400x400.jpg,169 AUD,,,,,,,female,,,,BT-AW18-3004 BLACK,,,,,,,,,,,
27280,Bohemian Traders,2018-05-09 01:20:18.753,2019-08-05 01:23:12.840,1117,The New Navy Blazer,Apparel &amp; Accessories &gt; Clothing &gt; Outerwear &gt; Coats &amp; Jackets,"Bohemian Traders double-breasted blazer is updated with a fresh, preppy feel for the new season. Fully lined, it&#039;s detailed with embossed gold buttons and lightly padded shoulders that balance the structured shape. Wear yours with everything from maxi skirts to skinny jeans.  Outfit 1: Winter Deep V Top and Indigo Wide Leg Jean. Model wears size small.  Outfit 2: Striped Oversized Boyfriend Tee and Indigo Wide Leg Jean. Model wears size large.      - long sleeve  - front statement buttons to opening  - three buttons to cuff  - 2 working flap pockets/p&amp;gt;  - flattering length  - 100% polyester  - cold gentle hand wash  - model is 177cm and wears size S      Suits body shapes:  - tall / apple / athletic / hourglass / pear  Suit these occasions:  - everyday / workwear / cocktail hour / travel  &amp;nbsp;  Wear With:  - You will see us wearing this everyday Blazer, with basicsand Jeans along with statement boots.  ",https://t.cfjump.com/48174/p/56684324,https://bohemiantraders.com/the-new-navy-blazer/,https://c.cfjump.com/Products/27280/56684324.jpg,https://c.cfjump.com/Products/27280/56684324@50x50.jpg,https://c.cfjump.com/Products/27280/56684324@100x100.jpg,https://c.cfjump.com/Products/27280/56684324@120x120.jpg,https://c.cfjump.com/Products/27280/56684324@200x200.jpg,https://c.cfjump.com/Products/27280/56684324@300x300.jpg,https://c.cfjump.com/Products/27280/56684324@400x400.jpg,189 AUD,,,,,,,female,,,,BT-AW18-11 NAVY,,,,,,,,,,,
27280,Bohemian Traders,2018-07-28 01:14:39.187,2019-08-05 01:23:12.840,1227,Oversized Deep V Top in Peachy,Apparel &amp; Accessories &gt; Clothing &gt; Shirts &amp; Tops,"This boxy top is cut from 100% textured cotton and intended to fall from the shoulder and skim the body. Generously proportioned with a deep v neckline and concealed double button closure to inside placket. It&amp;rsquo;s ease of wear will make it your go-to top this season.&amp;nbsp;NOTE: genuinely oversized, some customers prefer to size down.  - Jax is a size 8 (D cup), 180cm tall and wears a S in our Oversized Deep V Top in Peachy and a 28 in the Classic Denim Short - Fiona is a size 16 (D cup), 181cm tall and wears an XL in our Oversized Deep V Top in Peachy and a 34 in the Bohemian Traders Distressed Skinny Jean  Need help with your sizing? Click here.      - flattering deep v  - two consealed buttons to neckline  - boxy fit  - designed for an oversized fit  - ruching to shoulder seam  - 100% cotton  - cold machine wash      Suits body shapes:  - athletic / hourglass / pear / petite / apple / tall  Suit these occasions:  - casual / everyday / travel / resort wear  &amp;nbsp;  ",https://t.cfjump.com/48174/p/61679872,https://bohemiantraders.com/oversized-deep-v-top-in-peachy/,https://c.cfjump.com/Products/27280/61679872.jpg,https://c.cfjump.com/Products/27280/61679872@50x50.jpg,https://c.cfjump.com/Products/27280/61679872@100x100.jpg,https://c.cfjump.com/Products/27280/61679872@120x120.jpg,https://c.cfjump.com/Products/27280/61679872@200x200.jpg,https://c.cfjump.com/Products/27280/61679872@300x300.jpg,https://c.cfjump.com/Products/27280/61679872@400x400.jpg,89.95 AUD,,,,,,,female,,,,BT-SS18-H126 PEACHY,,,,,,,,,,,
27280,Bohemian Traders,2018-07-28 01:14:39.187,2019-08-05 01:23:12.840,1241,Billow Sleeve Top in White,Apparel &amp; Accessories &gt; Clothing &gt; Shorts,"Everybody&amp;rsquo;s favourite top now comes in white! Relaxed and breezy, with a hint of Bohemia, the Billow Sleeve Top is cut for easy wearing and features a drawstring waist to cinch and flatter while a detailed V neckline reveals a hint of skin.&amp;nbsp; Team with your favourite&amp;nbsp;denim - Hurry, won&amp;rsquo;t last long!  - Naty is a size 8 (B cup), 178cm tall and wears a S in Billow Sleeve Top in White and a 26 in The Original Everyday Jean - Fiona is a size 16 (D cup), 181cm tall and wears a XL in the Billow Sleeve Top in White and a 34 in our Elasticised Denim Shorts - Jax is a size 8 (D cup), 180cm tall and wears a S in the Billow Sleeve Top in White and a 28 in the Classic Flare  Need help with your sizing? Click here.      - flattering cut  - long billow sleeve  - elasticised cuff to sleeve  - designed for a generous fit  - can be cinched in at the waist with the drawstring  - 100% cotton  - cold machine wash    ",https://t.cfjump.com/48174/p/61679875,https://bohemiantraders.com/billow-sleeve-top-in-white/,https://c.cfjump.com/Products/27280/61679875.jpg,https://c.cfjump.com/Products/27280/61679875@50x50.jpg,https://c.cfjump.com/Products/27280/61679875@100x100.jpg,https://c.cfjump.com/Products/27280/61679875@120x120.jpg,https://c.cfjump.com/Products/27280/61679875@200x200.jpg,https://c.cfjump.com/Products/27280/61679875@300x300.jpg,https://c.cfjump.com/Products/27280/61679875@400x400.jpg,149 AUD,,,,,,,female,,,,BT-SS18-H139 WHITE,,,,,,,,,,,
27280,Bohemian Traders,2018-07-28 01:14:39.187,2019-08-05 01:23:12.840,1226,Oversized Deep V Top in Black,Apparel &amp; Accessories &gt; Clothing &gt; Shirts &amp; Tops,"This boxy top is cut from 100% textured cotton and intended to fall from the shoulder and skim the body. Generously proportioned with a deep v neckline and concealed double button closure to inside placket. It&amp;rsquo;s ease of wear will make it your go-to top this season.&amp;nbsp;NOTE: genuinely oversized, some customers prefer to size down.  - Jax is a size 8 (D cup), 180cm tall and wears a S in our Oversized Deep V Top in Black and a 28 in the Classic Denim Short   Need help with your sizing? Click here.      - flattering deep v  - two consealed buttons to neckline  - boxy fit  - designed for an oversized fit  - ruching to shoulder seam  - 100% cotton  - cold machine wash      Suits body shapes:  - athletic / hourglass / pear / petite / apple / tall  Suit these occasions:  - casual / everyday / travel / resort wear  &amp;nbsp;  ",https://t.cfjump.com/48174/p/61679877,https://bohemiantraders.com/oversized-deep-v-top-in-black/,https://c.cfjump.com/Products/27280/61679877.jpg,https://c.cfjump.com/Products/27280/61679877@50x50.jpg,https://c.cfjump.com/Products/27280/61679877@100x100.jpg,https://c.cfjump.com/Products/27280/61679877@120x120.jpg,https://c.cfjump.com/Products/27280/61679877@200x200.jpg,https://c.cfjump.com/Products/27280/61679877@300x300.jpg,https://c.cfjump.com/Products/27280/61679877@400x400.jpg,89.95 AUD,,,,,,,female,,,,BT-SS18-H126 BLACK,,,,,,,,,,,
